TransactionAmount,TransactionType,Channel,LoginAttempts,AccountBalance,CustomerOccupation,Cluster_DBSCAN
79.32999999999998,Credit,Online,1.0,14798.1,Doctor,0
76.88999999999999,Debit,ATM,1.0,7374.26,Doctor,0
233.71,Debit,Online,1.0,1231.98,Student,0
14.920000000000016,Debit,Branch,1.0,6611.26,Engineer,0
242.17,Debit,ATM,1.0,883.7200000000003,Doctor,0
122.98000000000002,Debit,Online,1.0,5055.99,Retired,0
129.35,Debit,ATM,1.0,7166.88,Engineer,0
138.33,Debit,Online,1.0,232.5600000000004,Student,0
39.31,Debit,Online,1.0,1236.38,Student,0
91.85,Debit,Online,1.0,802.0900000000001,Student,0
277.7,Debit,Branch,1.0,1423.1999999999998,Engineer,0
114.03,Debit,ATM,1.0,13388.56,Doctor,0
302.63,Credit,Branch,1.0,2801.28,Engineer,0
31.189999999999998,Debit,ATM,1.0,5545.96,Engineer,0
112.90999999999997,Credit,Online,1.0,4764.48,Engineer,0
742.26,Debit,Online,1.0,7868.19,Engineer,0
256.8,Debit,ATM,1.0,1128.3800000000006,Student,0
378.68,Debit,ATM,1.0,7627.04,Doctor,0
571.93,Debit,Online,1.0,4026.03,Retired,0
26.310000000000002,Credit,Online,1.0,7095.76,Retired,0
205.58,Debit,Online,1.0,1501.9499999999998,Student,0
533.61,Debit,Online,1.0,3656.93,Engineer,0
428.62,Debit,Branch,1.0,3473.24,Retired,0
361.22,Debit,ATM,1.0,7061.73,Retired,0
837.29,Debit,Branch,1.0,6012.67,Student,0
117.25,Credit,Online,1.0,13694.68,Doctor,0
135.27,Debit,ATM,1.0,9410.51,Doctor,0
185.1,Debit,Branch,1.0,6115.63,Retired,0
113.54000000000002,Debit,Online,1.0,5581.21,Engineer,0
354.96,Debit,Online,1.0,6712.94,Doctor,0
224.22000000000003,Debit,Branch,1.0,8400.87,Doctor,0
737.1,Debit,ATM,1.0,4644.19,Retired,0
223.22,Debit,ATM,1.0,1734.2200000000003,Student,0
557.26,Debit,ATM,1.0,5237.12,Doctor,0
1496.57,Debit,Online,1.0,969.0599999999995,Engineer,0
27.439999999999998,Debit,ATM,1.0,5950.48,Retired,0
310.09,Debit,Branch,1.0,9962.5,Doctor,0
80.38,Debit,Online,1.0,9662.88,Doctor,0
26.100000000000023,Credit,Branch,1.0,5243.0,Doctor,0
845.1400000000001,Credit,Branch,1.0,1702.65,Retired,0
59.72999999999999,Debit,ATM,1.0,800.9300000000003,Student,0
758.77,Debit,ATM,1.0,7231.47,Engineer,0
301.51,Debit,ATM,1.0,1052.31,Student,0
418.03,Debit,Online,1.0,10721.29,Doctor,0
118.06,Credit,Branch,1.0,13560.63,Doctor,0
483.92,Debit,ATM,1.0,3138.0,Retired,0
78.93,Debit,ATM,1.0,9916.24,Doctor,0
36.629999999999995,Debit,ATM,1.0,7941.73,Retired,0
87.85000000000002,Debit,Branch,1.0,3753.24,Engineer,0
1001.8300000000002,Debit,Online,1.0,9733.83,Doctor,0
705.34,Debit,Online,1.0,5003.22,Doctor,0
146.54999999999998,Debit,Online,5.0,4087.44,Retired,-1
116.88999999999999,Debit,Online,1.0,4880.31,Retired,0
106.41,Debit,Branch,1.0,1310.38,Retired,0
1087.9,Debit,ATM,1.0,2513.51,Retired,0
584.41,Debit,ATM,1.0,4475.22,Student,0
584.98,Credit,Branch,1.0,6521.05,Retired,0
79.20999999999998,Debit,Branch,1.0,1615.04,Retired,0
173.13,Credit,Online,1.0,1490.3400000000001,Student,0
335.7,Debit,ATM,1.0,6601.44,Retired,0
1225.5,Credit,Online,1.0,8611.17,Doctor,-1
422.81,Debit,Branch,1.0,1929.2799999999997,Student,0
135.43,Debit,ATM,1.0,5315.83,Retired,0
584.88,Debit,ATM,1.0,548.4499999999998,Student,0
308.94,Debit,Online,1.0,1931.6599999999999,Student,0
295.93,Debit,Branch,1.0,1050.63,Doctor,0
1512.9900000000002,Debit,Online,1.0,9963.39,Student,-1
77.44,Debit,Branch,1.0,1950.63,Retired,0
92.5,Credit,Online,1.0,6295.45,Engineer,0
97.74000000000001,Credit,Online,1.0,4113.63,Engineer,0
291.68,Debit,ATM,1.0,1451.02,Student,0
56.96000000000001,Debit,ATM,1.0,1597.85,Student,0
436.8,Debit,Online,1.0,1256.33,Student,0
259.49,Debit,Online,1.0,7320.61,Retired,0
726.26,Debit,Online,1.0,2150.38,Retired,0
568.68,Debit,ATM,1.0,2940.04,Retired,0
77.57,Debit,Online,1.0,12801.93,Doctor,0
999.28,Debit,Online,1.0,4272.41,Engineer,0
14.160000000000025,Credit,Branch,1.0,5399.76,Retired,0
1142.83,Credit,Branch,1.0,2467.39,Retired,0
61.329999999999984,Debit,ATM,1.0,7537.4,Engineer,0
27.639999999999986,Debit,Online,1.0,7498.51,Engineer,0
3.8500000000000227,Debit,ATM,1.0,10506.41,Doctor,0
431.22,Credit,Branch,1.0,6505.98,Retired,0
178.55,Debit,Branch,1.0,7568.4,Engineer,0
248.76,Debit,ATM,1.0,546.46,Student,0
76.16,Debit,ATM,1.0,1072.2500000000005,Student,0
347.25,Debit,ATM,1.0,7273.55,Doctor,0
28.04000000000002,Debit,ATM,5.0,11197.54,Doctor,-1
325.98,Debit,ATM,1.0,782.3500000000004,Student,0
249.56,Debit,Branch,1.0,4444.95,Retired,0
17.430000000000007,Debit,ATM,1.0,10658.88,Doctor,0
198.01,Credit,Branch,1.0,250.9300000000003,Student,0
585.58,Debit,Branch,1.0,1729.02,Student,0
434.67,Credit,Online,1.0,1298.13,Student,0
510.7,Credit,Online,1.0,5828.48,Student,0
331.98,Debit,ATM,1.0,7600.99,Retired,0
199.54,Debit,Online,1.0,9603.73,Engineer,0
212.97,Debit,Online,1.0,4180.4,Engineer,0
270.56,Debit,Online,1.0,1268.44,Student,0
306.37,Debit,ATM,1.0,9609.67,Engineer,0
643.02,Credit,ATM,1.0,11989.39,Doctor,0
98.48000000000002,Debit,Branch,1.0,9538.92,Engineer,0
889.01,Debit,Online,1.0,4826.88,Engineer,0
537.86,Debit,Online,1.0,293.0600000000004,Student,0
241.18,Debit,ATM,1.0,1445.5299999999997,Student,0
130.54,Debit,ATM,1.0,11204.62,Doctor,0
800.29,Credit,Branch,1.0,693.3999999999996,Student,0
8.810000000000002,Debit,Online,1.0,13523.65,Doctor,0
28.519999999999982,Debit,ATM,1.0,662.5100000000002,Student,0
431.31,Credit,Online,1.0,342.72999999999956,Student,0
885.3300000000002,Credit,ATM,1.0,7764.16,Engineer,0
199.23,Debit,ATM,1.0,9834.0,Engineer,0
42.25999999999999,Debit,ATM,1.0,268.77000000000044,Doctor,0
166.06,Debit,ATM,1.0,5397.68,Engineer,0
357.72,Debit,ATM,1.0,7659.5,Retired,0
588.37,Debit,Online,1.0,1926.08,Student,0
72.82,Debit,Online,1.0,6911.62,Doctor,0
162.36,Debit,Online,1.0,7527.04,Engineer,0
584.82,Credit,Online,1.0,12071.1,Doctor,0
38.14999999999998,Credit,Online,1.0,1425.4700000000003,Retired,0
477.54,Credit,ATM,1.0,1598.63,Student,0
639.57,Debit,Branch,1.0,11726.47,Doctor,0
58.22999999999999,Debit,Online,1.0,9189.76,Student,0
776.21,Credit,Online,1.0,4895.87,Retired,0
248.76,Debit,Branch,1.0,6178.77,Student,0
188.61,Debit,Online,1.0,7167.57,Retired,0
675.37,Credit,Online,1.0,4704.91,Retired,0
94.82,Credit,Branch,1.0,1267.7200000000003,Retired,0
425.18,Credit,Online,1.0,5790.55,Engineer,0
50.28000000000003,Debit,Branch,1.0,5729.1,Engineer,0
864.72,Credit,Branch,1.0,7379.38,Engineer,0
70.68,Debit,Online,1.0,1478.4099999999999,Student,0
261.77,Debit,Online,1.0,824.71,Student,0
183.22,Debit,ATM,1.0,1024.4200000000005,Student,0
58.31999999999999,Credit,Branch,4.0,6027.49,Engineer,-1
156.86,Debit,ATM,1.0,14453.35,Doctor,0
120.67000000000002,Debit,ATM,1.0,5374.54,Doctor,0
308.62,Credit,Branch,1.0,9148.08,Engineer,0
506.81,Debit,ATM,1.0,2757.23,Engineer,0
328.39,Debit,ATM,1.0,2523.83,Engineer,0
796.3,Debit,Branch,1.0,1498.79,Retired,0
72.47000000000003,Debit,Online,1.0,1305.56,Doctor,0
279.6,Debit,ATM,1.0,1910.9,Student,0
304.2,Debit,Online,1.0,423.6400000000003,Student,0
351.38,Debit,Branch,1.0,7606.63,Retired,0
86.07,Debit,Branch,1.0,842.5599999999995,Doctor,0
604.5,Debit,ATM,1.0,709.4200000000001,Student,0
258.7,Debit,ATM,1.0,1358.37,Student,0
994.6300000000001,Debit,Online,1.0,13538.14,Doctor,0
11.45999999999998,Credit,Branch,1.0,7258.33,Retired,0
63.75999999999999,Debit,ATM,1.0,4980.26,Retired,0
446.8299999999999,Credit,Branch,1.0,1623.5,Retired,0
63.53999999999999,Debit,ATM,1.0,4401.78,Engineer,0
81.10999999999999,Debit,Online,1.0,2051.37,Engineer,0
441.26,Credit,Branch,5.0,13704.92,Doctor,-1
170.96,Debit,Branch,1.0,13374.89,Doctor,0
48.50999999999996,Debit,Branch,1.0,3363.23,Student,0
325.03,Debit,Branch,1.0,13521.76,Doctor,0
125.82999999999998,Debit,ATM,1.0,6109.86,Retired,0
506.83,Debit,Branch,1.0,9975.79,Engineer,0
738.94,Debit,Branch,1.0,13856.18,Doctor,0
180.36,Credit,Online,1.0,9905.23,Engineer,0
225.1,Debit,ATM,1.0,1547.71,Student,0
359.51,Debit,Online,1.0,7153.72,Retired,0
720.46,Debit,Branch,1.0,3101.54,Retired,0
1116.57,Debit,ATM,1.0,1393.1400000000003,Retired,0
291.46,Debit,ATM,1.0,7142.53,Retired,0
1192.95,Debit,Branch,1.0,325.14999999999964,Student,0
98.24000000000001,Debit,Online,1.0,580.6599999999999,Student,0
100.48000000000002,Credit,Branch,1.0,6149.81,Student,0
45.900000000000006,Debit,Branch,1.0,5698.25,Engineer,0
258.21,Debit,Online,1.0,9562.41,Doctor,0
1079.11,Debit,Online,1.0,2038.31,Engineer,0
287.51,Debit,Online,1.0,187.64999999999964,Student,0
501.3,Credit,Online,1.0,8520.08,Engineer,0
26.100000000000023,Debit,ATM,1.0,1435.7200000000003,Student,0
436.77,Debit,ATM,1.0,825.6900000000005,Student,0
292.38,Debit,ATM,1.0,5803.89,Doctor,0
1026.46,Debit,Branch,1.0,3134.4699999999993,Retired,0
25.29000000000002,Debit,Online,1.0,5374.69,Engineer,0
123.35,Credit,Online,1.0,6852.16,Doctor,0
139.52,Debit,Branch,1.0,1570.2200000000003,Student,0
51.19999999999999,Debit,Online,1.0,730.6000000000004,Student,0
122.85,Credit,Online,3.0,13185.39,Doctor,-1
161.38,Credit,Online,1.0,3900.34,Student,0
2.509999999999991,Debit,Online,1.0,4891.56,Retired,0
22.620000000000005,Debit,ATM,1.0,7682.0,Doctor,0
126.82999999999998,Debit,Branch,1.0,6100.98,Retired,0
46.599999999999994,Debit,Online,1.0,1562.9,Doctor,0
243.8,Debit,Branch,1.0,13732.81,Doctor,0
231.51,Credit,Branch,1.0,5790.7,Retired,0
175.05,Debit,Online,1.0,1447.35,Engineer,0
762.74,Debit,ATM,1.0,207.10000000000036,Doctor,0
34.03000000000003,Debit,Branch,1.0,3077.2,Engineer,0
15.949999999999989,Debit,Branch,1.0,1983.0,Student,0
926.53,Debit,ATM,1.0,3120.1,Engineer,0
101.50999999999999,Credit,Online,1.0,3052.47,Engineer,0
309.42,Debit,Branch,1.0,8564.46,Engineer,0
257.6,Credit,Online,1.0,7950.74,Retired,0
746.78,Credit,Branch,1.0,1699.81,Student,0
82.00999999999999,Credit,Branch,1.0,287.46000000000004,Student,0
476.99,Debit,Online,1.0,1154.4799999999996,Student,0
320.11,Debit,Branch,1.0,4076.48,Student,0
333.39,Debit,ATM,1.0,10628.59,Doctor,0
10.300000000000011,Debit,ATM,1.0,7801.32,Engineer,0
737.46,Credit,Branch,4.0,634.1599999999999,Doctor,-1
416.55,Debit,Online,1.0,922.96,Engineer,0
84.91,Debit,Online,1.0,1671.8599999999997,Student,0
98.94999999999999,Debit,Branch,1.0,5670.82,Retired,0
18.139999999999986,Credit,ATM,1.0,6020.85,Retired,0
1154.79,Debit,ATM,1.0,6180.3,Doctor,0
215.13,Debit,Online,1.0,3956.69,Engineer,0
218.57,Credit,Branch,1.0,13869.86,Doctor,0
341.88,Debit,ATM,1.0,4159.52,Engineer,0
691.92,Debit,Online,1.0,1084.65,Student,0
50.43000000000001,Debit,Branch,1.0,9794.26,Doctor,0
440.43,Debit,Branch,1.0,5123.24,Retired,0
299.03,Debit,Branch,1.0,1381.2799999999997,Engineer,0
1.9800000000000182,Debit,ATM,1.0,11619.1,Doctor,0
173.45,Debit,ATM,1.0,9077.62,Engineer,0
438.76,Debit,Branch,1.0,1824.19,Student,0
519.62,Credit,Online,1.0,4159.33,Retired,0
738.68,Debit,Online,1.0,14352.33,Doctor,0
151.14,Debit,Online,1.0,2156.54,Retired,0
75.76999999999998,Debit,Branch,1.0,8361.7,Engineer,0
444.52,Debit,Online,1.0,5424.6,Engineer,0
5.2900000000000205,Debit,Online,1.0,11263.89,Doctor,0
97.63,Credit,Online,1.0,12467.31,Doctor,0
256.95,Debit,Branch,1.0,2531.24,Engineer,0
734.86,Credit,Branch,1.0,6242.03,Engineer,0
1250.94,Debit,ATM,2.0,11565.97,Doctor,-1
84.28,Debit,Branch,1.0,13586.06,Doctor,0
927.45,Debit,ATM,1.0,1161.8400000000001,Student,0
202.49,Credit,ATM,1.0,7447.1,Engineer,0
154.99,Debit,Branch,1.0,1419.31,Student,0
481.53,Debit,Branch,1.0,6142.54,Retired,0
172.92,Debit,Online,1.0,416.3699999999999,Student,0
275.59,Credit,Branch,1.0,6313.22,Retired,0
207.2,Debit,Online,1.0,8092.94,Engineer,0
136.82,Debit,Branch,1.0,6229.13,Engineer,0
624.0,Debit,Branch,5.0,4976.18,Engineer,-1
179.38,Debit,Online,1.0,8741.51,Engineer,0
10.149999999999977,Debit,ATM,5.0,7155.04,Doctor,-1
26.30000000000001,Debit,ATM,1.0,7473.73,Doctor,0
319.5,Credit,Branch,1.0,2366.3,Engineer,0
182.42000000000002,Debit,Branch,1.0,3051.29,Retired,0
716.6199999999999,Debit,ATM,1.0,6987.4,Doctor,0
222.96,Credit,ATM,1.0,7370.41,Doctor,0
79.76999999999998,Debit,ATM,1.0,5010.31,Retired,0
431.08,Debit,Branch,1.0,6760.22,Retired,0
592.24,Debit,ATM,1.0,9817.05,Doctor,0
200.19,Credit,Branch,1.0,4389.96,Retired,0
297.5,Credit,Branch,1.0,6768.14,Retired,0
345.86,Debit,ATM,1.0,1504.6400000000003,Retired,0
343.88,Debit,Online,1.0,6486.18,Retired,0
16.519999999999982,Credit,Online,1.0,835.5299999999997,Student,0
162.1,Debit,Branch,1.0,8576.65,Engineer,0
36.120000000000005,Debit,Online,1.0,1593.0299999999997,Student,0
354.91,Debit,ATM,1.0,3872.55,Retired,0
38.410000000000025,Debit,ATM,1.0,9129.68,Doctor,0
53.52000000000001,Debit,Branch,1.0,2227.49,Engineer,0
498.59,Debit,Online,1.0,2619.46,Retired,0
13.300000000000011,Debit,ATM,1.0,213.0,Student,0
189.65,Debit,ATM,1.0,8457.09,Student,0
255.32,Debit,ATM,1.0,6290.62,Retired,0
230.51,Credit,Branch,1.0,9522.37,Engineer,0
237.74,Debit,ATM,1.0,11795.12,Doctor,0
512.76,Debit,ATM,1.0,5121.36,Doctor,0
151.36999999999998,Debit,ATM,1.0,8356.08,Engineer,0
85.01000000000002,Credit,ATM,1.0,1299.4,Student,0
444.47,Debit,Online,1.0,6062.94,Retired,0
184.19,Debit,ATM,1.0,7588.67,Retired,0
879.25,Credit,Online,1.0,125.85000000000036,Student,0
55.97999999999999,Credit,Branch,1.0,7047.04,Student,0
54.91,Credit,ATM,1.0,7927.27,Engineer,0
1047.6899999999998,Debit,Online,1.0,1889.7799999999997,Student,0
393.74,Debit,Online,1.0,1769.06,Student,0
58.94,Debit,Online,1.0,4575.98,Engineer,0
515.57,Debit,ATM,1.0,9269.67,Engineer,0
332.15,Debit,ATM,1.0,9749.46,Doctor,0
177.94,Debit,Online,1.0,123.23999999999978,Student,0
68.68,Debit,Online,1.0,4718.51,Engineer,0
1431.54,Debit,Online,1.0,1171.9799999999996,Student,0
240.03,Debit,Online,1.0,7807.73,Engineer,0
168.34,Debit,ATM,1.0,7483.01,Retired,0
474.77,Debit,Online,1.0,8494.53,Engineer,0
451.7,Debit,Online,1.0,8994.67,Engineer,0
243.85,Debit,Branch,1.0,4576.78,Engineer,0
5.759999999999991,Debit,Branch,1.0,5859.79,Engineer,0
435.08,Debit,Online,1.0,2103.41,Engineer,0
127.78,Debit,ATM,1.0,1046.6599999999999,Student,0
23.139999999999986,Credit,Online,1.0,10536.54,Doctor,0
545.87,Debit,Branch,1.0,4860.01,Engineer,0
21.20999999999998,Debit,Online,1.0,9575.42,Engineer,0
423.53,Credit,Branch,1.0,5453.4,Doctor,0
142.1,Credit,Online,1.0,1545.6400000000003,Student,0
1413.24,Debit,ATM,1.0,7272.01,Engineer,-1
114.15,Debit,ATM,1.0,1612.4,Student,0
275.98,Credit,Online,1.0,6151.05,Retired,0
590.68,Debit,Branch,1.0,852.1999999999998,Student,0
152.42,Debit,ATM,1.0,9141.79,Doctor,0
395.77,Credit,Branch,1.0,6425.99,Doctor,0
615.16,Debit,Online,1.0,214.60999999999967,Student,0
207.82,Credit,Online,1.0,229.02000000000044,Student,0
220.52,Debit,ATM,1.0,1793.0900000000001,Retired,0
281.47,Debit,ATM,1.0,4437.48,Engineer,0
57.91,Credit,Branch,1.0,3641.06,Engineer,0
30.480000000000018,Credit,Branch,1.0,11481.85,Doctor,0
1152.58,Debit,Branch,1.0,7567.17,Retired,0
453.09,Debit,Branch,1.0,6708.65,Doctor,0
424.47,Debit,Online,1.0,5491.55,Student,0
228.4,Debit,ATM,1.0,9598.43,Doctor,0
67.17000000000002,Debit,Online,1.0,14410.44,Doctor,0
284.89,Debit,Online,1.0,9738.6,Doctor,0
118.68999999999997,Debit,Online,1.0,749.3400000000001,Doctor,0
221.33,Debit,ATM,1.0,1185.4300000000003,Student,0
252.31,Credit,ATM,1.0,1584.6,Student,0
58.849999999999994,Credit,Online,1.0,1789.8000000000002,Retired,0
194.68,Debit,Online,1.0,14494.18,Doctor,0
433.53,Debit,Branch,1.0,6368.32,Doctor,0
178.26,Debit,ATM,1.0,1137.13,Retired,0
207.65,Debit,Online,1.0,5143.8,Engineer,0
237.0,Debit,Online,1.0,14021.4,Doctor,0
1169.59,Debit,Online,1.0,5946.45,Student,0
347.63,Credit,Online,1.0,1400.04,Student,0
517.68,Debit,ATM,1.0,11305.81,Doctor,0
36.25,Debit,Branch,1.0,193.0600000000004,Doctor,0
46.52999999999997,Debit,ATM,1.0,4468.12,Engineer,0
207.47,Debit,ATM,1.0,1688.9,Doctor,0
199.7,Debit,ATM,1.0,7574.45,Engineer,0
307.89,Credit,Online,1.0,2637.55,Retired,0
403.63,Debit,Branch,3.0,3304.02,Engineer,-1
20.060000000000002,Debit,ATM,1.0,445.21000000000004,Student,0
236.57,Debit,ATM,1.0,3488.77,Retired,0
0.3199999999999932,Debit,ATM,1.0,7158.58,Engineer,0
14.279999999999973,Debit,ATM,1.0,1597.5100000000002,Student,0
232.35,Credit,Branch,1.0,4186.25,Engineer,0
317.53,Debit,Online,1.0,6237.68,Engineer,0
74.67000000000002,Debit,ATM,1.0,3449.35,Engineer,0
65.00999999999999,Credit,Online,1.0,10235.19,Doctor,0
0.44999999999998863,Debit,Branch,1.0,8670.23,Engineer,0
364.13,Debit,ATM,1.0,8198.0,Doctor,0
340.13,Debit,Branch,3.0,1149.7400000000002,Student,-1
15.810000000000002,Debit,Branch,4.0,8384.85,Doctor,-1
222.66,Debit,Online,1.0,14466.38,Doctor,0
638.24,Debit,Branch,1.0,5695.78,Engineer,0
241.21,Debit,ATM,1.0,1220.8599999999997,Engineer,0
171.16,Debit,Online,1.0,6126.5,Retired,0
1360.67,Debit,Branch,1.0,2861.65,Engineer,0
37.64999999999998,Credit,Online,1.0,411.77999999999975,Student,0
25.769999999999982,Debit,Online,1.0,4331.54,Retired,0
789.8,Debit,ATM,1.0,13948.09,Doctor,0
308.85,Credit,Branch,2.0,333.1899999999996,Student,-1
1454.52,Debit,ATM,1.0,1189.0300000000002,Student,0
806.97,Debit,Online,1.0,102.19999999999982,Student,0
364.81,Debit,Online,1.0,1145.23,Student,0
490.82,Debit,ATM,1.0,8704.27,Engineer,0
1021.3800000000001,Debit,Branch,1.0,6223.26,Doctor,0
311.28,Debit,Branch,1.0,135.96000000000004,Doctor,0
85.03,Debit,ATM,1.0,4597.57,Retired,0
307.75,Debit,Branch,1.0,1061.5799999999995,Doctor,0
333.67,Debit,Online,1.0,9238.08,Engineer,0
589.89,Debit,Branch,3.0,9404.63,Engineer,-1
372.08,Debit,Branch,1.0,13330.74,Doctor,0
502.9,Credit,Online,1.0,341.2399999999998,Student,0
103.81,Debit,ATM,1.0,7044.63,Doctor,0
69.43,Debit,ATM,1.0,9281.85,Engineer,0
110.4,Credit,ATM,1.0,8639.36,Doctor,0
275.65,Credit,Branch,1.0,4957.57,Engineer,0
336.01,Debit,Online,4.0,9938.2,Doctor,-1
251.8,Debit,ATM,1.0,11796.66,Doctor,0
334.07,Debit,Branch,1.0,7306.79,Engineer,0
52.44,Debit,Online,1.0,3157.75,Student,0
1030.85,Debit,ATM,1.0,1941.8000000000002,Student,0
141.37,Debit,Online,1.0,1019.7699999999995,Engineer,0
211.7,Credit,Online,1.0,12272.78,Doctor,0
61.400000000000006,Debit,Branch,2.0,7892.87,Engineer,-1
308.23,Debit,ATM,1.0,4150.63,Retired,0
111.41,Debit,Branch,1.0,1204.1099999999992,Student,0
675.49,Debit,ATM,1.0,1893.0,Retired,0
29.71999999999997,Debit,ATM,1.0,1059.6199999999994,Student,0
301.73,Debit,Online,1.0,990.7399999999998,Doctor,0
294.61,Debit,Branch,1.0,7375.59,Retired,0
106.43,Credit,ATM,1.0,9403.12,Engineer,0
381.52,Debit,Online,1.0,5798.92,Doctor,0
1142.76,Credit,Online,1.0,1498.9300000000003,Student,0
5.660000000000025,Debit,Branch,1.0,5434.64,Engineer,0
209.09,Debit,ATM,1.0,9100.81,Doctor,0
521.81,Debit,ATM,1.0,4750.96,Engineer,0
588.36,Debit,Online,1.0,8434.99,Engineer,0
146.67,Debit,Online,1.0,1569.75,Student,0
176.52,Credit,Online,5.0,7132.08,Retired,-1
57.34,Debit,Online,1.0,1100.6400000000003,Student,0
294.77,Debit,Online,1.0,2272.17,Retired,0
881.3200000000002,Debit,Online,1.0,2287.93,Engineer,0
162.59,Debit,Branch,1.0,7104.83,Retired,0
56.150000000000006,Debit,Branch,1.0,13265.92,Doctor,0
524.55,Debit,ATM,1.0,8292.75,Doctor,0
535.4,Debit,Branch,1.0,651.8400000000001,Student,0
56.84,Debit,ATM,1.0,7977.78,Engineer,0
135.94000000000003,Debit,Branch,1.0,4710.21,Retired,0
47.099999999999994,Credit,Branch,1.0,6308.07,Doctor,0
124.05000000000001,Credit,Branch,1.0,7009.54,Doctor,0
802.89,Debit,ATM,1.0,1973.63,Student,0
193.16,Debit,ATM,1.0,2304.56,Retired,0
541.52,Credit,Branch,1.0,6087.24,Engineer,0
20.170000000000016,Debit,ATM,1.0,3869.37,Retired,0
35.98000000000002,Credit,Branch,1.0,11147.34,Doctor,0
273.24,Debit,Branch,1.0,2202.21,Retired,0
663.45,Debit,ATM,1.0,5897.29,Retired,0
343.86,Debit,Branch,1.0,3278.65,Engineer,0
69.38,Debit,Branch,2.0,12072.11,Doctor,-1
75.43,Debit,ATM,1.0,1441.8599999999997,Retired,0
414.64,Debit,Branch,1.0,7253.22,Doctor,0
86.79000000000005,Debit,Branch,1.0,8795.37,Doctor,0
1105.88,Debit,ATM,1.0,2636.32,Engineer,0
14.100000000000023,Debit,Branch,1.0,6949.21,Engineer,0
63.329999999999984,Credit,Branch,1.0,792.3299999999999,Student,0
606.27,Debit,Branch,1.0,9668.78,Doctor,0
4.470000000000027,Debit,Branch,1.0,1381.75,Student,0
289.01,Debit,Online,1.0,4226.26,Retired,0
338.69,Debit,Branch,1.0,1137.8899999999999,Student,0
97.73000000000002,Debit,Branch,1.0,7885.21,Doctor,0
1021.1600000000001,Debit,ATM,1.0,9427.06,Student,0
27.610000000000014,Credit,ATM,1.0,3679.64,Retired,0
284.17,Debit,ATM,1.0,3479.56,Retired,0
76.20999999999998,Debit,Branch,1.0,664.9300000000003,Student,0
334.79,Credit,Branch,1.0,624.0900000000001,Doctor,0
584.51,Debit,ATM,1.0,3254.56,Retired,0
432.18,Debit,Branch,1.0,678.8299999999999,Student,0
134.55,Debit,Online,1.0,14852.42,Doctor,0
61.66,Debit,ATM,1.0,5705.4,Student,0
12.350000000000023,Debit,Branch,1.0,1846.85,Student,0
213.25,Debit,Branch,1.0,677.79,Student,0
34.93000000000001,Debit,Branch,1.0,2810.37,Engineer,0
959.48,Debit,Branch,1.0,10631.43,Doctor,0
335.68,Debit,Online,1.0,1188.9499999999998,Student,0
423.96,Debit,ATM,1.0,8374.38,Doctor,0
361.38,Credit,Online,3.0,4972.92,Retired,-1
220.82,Debit,Branch,1.0,4298.13,Engineer,0
717.36,Credit,Online,1.0,514.8800000000001,Student,0
406.12,Debit,ATM,1.0,10501.53,Doctor,0
427.83,Debit,ATM,1.0,3293.06,Engineer,0
416.62,Credit,Online,1.0,9700.9,Student,0
21.899999999999977,Debit,ATM,1.0,1052.27,Student,0
717.74,Credit,Online,1.0,8375.16,Engineer,0
393.68,Debit,ATM,1.0,10135.88,Doctor,0
281.91,Debit,Branch,1.0,225.52999999999975,Student,0
239.85,Debit,ATM,1.0,1477.63,Retired,0
237.84,Debit,Branch,1.0,8932.39,Student,0
459.29,Credit,Online,1.0,1006.1199999999999,Retired,0
196.49,Debit,Branch,1.0,7516.56,Engineer,0
21.230000000000018,Debit,ATM,4.0,319.1800000000003,Student,-1
95.23000000000002,Debit,Online,3.0,966.8800000000001,Student,-1
344.87,Debit,Branch,1.0,7447.44,Retired,0
129.62,Credit,ATM,1.0,620.2799999999997,Student,0
16.53000000000003,Debit,ATM,1.0,707.9499999999998,Student,0
277.02,Credit,ATM,1.0,8586.38,Doctor,0
13.019999999999982,Debit,Branch,1.0,6076.45,Doctor,0
199.02,Debit,ATM,1.0,793.6300000000001,Student,0
684.5,Debit,Branch,1.0,6258.63,Doctor,0
1173.74,Credit,Online,1.0,10456.24,Doctor,-1
45.920000000000016,Debit,ATM,1.0,544.5599999999995,Student,0
761.73,Debit,ATM,1.0,151.27999999999975,Student,0
331.38,Debit,ATM,1.0,844.5500000000002,Engineer,0
602.8,Debit,Branch,1.0,7417.69,Retired,0
64.12,Credit,Branch,1.0,1029.0900000000001,Doctor,0
57.379999999999995,Debit,Online,1.0,899.5200000000004,Student,0
94.64000000000001,Credit,ATM,1.0,586.7600000000002,Student,0
155.56,Credit,Branch,1.0,129.78999999999996,Student,0
301.39,Credit,Online,1.0,10548.58,Doctor,0
136.31,Debit,Online,1.0,4384.95,Retired,0
4.389999999999986,Debit,ATM,1.0,1429.6099999999997,Student,0
429.25,Debit,Online,1.0,5019.68,Engineer,0
138.54,Credit,Branch,1.0,8274.77,Engineer,0
33.03000000000003,Debit,Branch,1.0,935.8800000000001,Student,0
76.38999999999996,Debit,Online,1.0,11584.32,Doctor,0
25.319999999999993,Debit,ATM,1.0,1642.3400000000001,Student,0
330.91,Debit,ATM,1.0,6481.35,Engineer,0
153.55,Debit,Online,1.0,5619.91,Doctor,0
217.61,Debit,Online,1.0,1661.1,Student,0
131.69,Credit,Branch,1.0,2958.43,Engineer,0
